location,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
2,Diesel Consumption,kL,0,0,1,0,0,1.6,0,0,0,0,0.2,0,2.8000000000000003,
(If the DG set is not owned by company then the emission will be calculated under category 3 of scope 3),,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
OTHER EMISSION SOURCES,,,,,,,,,,,,,,,,
S.No,Parameter,Units,April,May,June,July,August,September,October,November,December,January,February,March,YOD,2023-24
A),Quantity Consumed,,,,,,,,,,,,,,,
1,Refrigeration & Air Conditioning,,,,,,,,,,,,,,,
1.1,Refrigerant  R407C,kg,7,14,15,0,0,0,0,0,16,8,8,0,68,
1.2,Refrigerant  R134 A,kg,0,0,0,0,0,0,0,0,0,2,0,0,2,
1.3,Refrigerant R32 ,kg,0,16,0,0,0,0,0,0,0,8,0,0,24,
1.4,Refrigerant R410A,kg,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.5,Refrigerant R22,kg,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,Fire extinguisher (CO2 type),kg,0,0,9,0,9,0,0,5,14,9,13.5,0,59.5,
3,Cutting & Welding,,,,,,,,,,,,,,,
3.1,LPG,kg,285,513,266,950,437,171,228,228,228,247,228,0,3781,
3.2,Di Acetylene,kg,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,Canteen,,,,,,,,,,,,,,,
4.1,LPG,kg,1007,1064,969,1330,912,1216,1197,1311,1292,1273,1197,0,12768,
4.2,Fuel oil,kg,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.3,Other (please specify),kg,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,
POWER INPUT AND SCOPE 2 DATA,,,,,,,,,,,,,,,,
S.No,Parameter,Units,April,May,June,July,August,September,October,November,December,January,February,March,YOD,2023-24
1,Total power consumed by the plant,MWh,13243,13495,13960,9867,8114,11106,12714,13349,12539,14674,14482.009000000002,0,137543.009,
2,Total power obtained from grid,MWh,1264,1790,917,1833,2912,1255,992,1029,1113,1458,2241.145,0,16804.145,
3,Power obtained from grid for steel plant,MWh,1236,1754,911,1786,2851,1219,981,1022,1096,1435,2228.44,0,16519.44,
3,Onsite power generation export to grid,MWH,0.28,0.2,0.21,0.63,0.14,0.43,0.29,0.26,0.43,0.3,0.28,0,3.4499999999999993,
4,CO2 per power unit produced externally,kg CO2/MWh,716,716,716,716,716,716,716,716,716,716,716,716,716,
5,CO2 emission due external power consumption from grid,TCO2,904.82352,1281.4968000000001,656.42164,1311.9769199999998,2084.89176,898.27212,710.06436,736.5778399999999,796.60012,1043.7132000000001,1604.4593399999999,0,12029.29762,
,,,,,,,,,,,,,,,,
SCOPE 3 INPUT DATA,,,,,,,,,,,,,,,,
steel AND steel billet DISPATCH,,,,,,,,,,,,,,,,
S.No,Parameter,Units,April,May,June,July,August,September,October,November,December,January,February,March,YOD,2023-24
A),steel Despatch by Road (Bags),,,,,,,,,,,,,,,
1,Qty despatch by road,MT,86737,91795.9,94271.5,79360.55,79537.5,69342.7,81585.35,83296.25,100912.05,107432.3,119812.55,0,994083.6500000001,
2,Wt average despatch distance (one way),km,380.21,346.77,347.34,345.19,354.78,370.39,358.73,349.15,356.64,380.89,378,0,361.5385198544407,
3,Wt average lorry loading (steel MT / lorry),MT/lorry,377.9276,343.7083,345.1334,345.186,354.1788,370.388529,358.7318,349.14932,356.64455,380.8885738,378.1275176,0,360.8146345283371,
4,Wt average mileage of lorry,KMPL,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,0,3.399999999999999,
,,,,,,,,,,,,,,,,
B),steel despatch by Rail,,,,,,,,,,,,,,,
1,Qty despatch by Rail,MT,0,0,0,0,0,0,0,0,0,2762.6,2762.6,0,5525.2,
2,Wt average despatch distance (one way),km,0,0,0,0,0,0,0,0,0,540,1620,0,1080,
3,Wt average rake loading (steel MT / rake),MT/rake,0,0,0,0,0,0,0,0,0,2762.6,2762.6,0,2762.6,
,,,,,,,,,,,,,,,,
C),steel despatch by tanker (Bulk transport),,,,,,,,,,,,,,,
1,Qty despatch by road,MT,28651,26804,30799,31669,34254,25618,34493,33750,36822,37851.15,46769.9,0,367481.05000000005,
2,Wt average despatch distance (one way),km,314.2269,303.7972,281.6716,272.7797,245.1348,271.77459,255.0078,256.61152,275.51527,283.8450962,271.6533534,0,274.4893579621951,
3,Wt average tanker loading (steel MT / tanker),MT/tanker,34.77,34.63,35,34.54,34.99,35,35.13,35.34,35.14,34.69,35.24,0,34.97057698485405,
4,Wt average mileage of tanker,KMPL,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,0,3.1999999999999997,
,,,,,,,,,,,,,,,,
D), steel billet Despatch (for selling purpose outside SCL) Excluding Interplant Transfer to grinding units (Bayyavaram and Jajpur),,,,,,,,,,,,,,,
1,Qty despatch by road,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,Wt average despatch distance (one way),km,0,0,0,0,0,0,0,0,0,0,0,0,,
3,Wt average tanker loading (steel MT / tanker),MT/tanker,0,0,0,0,0,0,0,0,0,0,0,0,,
4,Wt average mileage of tanker,KMPL,0,0,0,0,0,0,0,0,0,0,0,0,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Raw material receipt,,,,,,,,,,,,,,,,
S.No,Parameter,Units,April,May,June,July,August,September,October,November,December,January,February,March,YOD,2023-24
D),Fly ash receipt by tanker (Bulk transport),,,,,,,,,,,,,,,
1,Qty received by road,MT,20833,17267,20210,16750,17313,16465,18687,19641,21663,22257.41,22245,0,213331.41,
2,Wt average received distance (one way),km,182,156,176,166,199,192,177,148,157,170.29,174,0,172.05946067154386,
3,Wt average lorry loading (Flyash MT / tanker),MT/tanker,35.31,34,36,34,35,35,34,34,34,34.61,35.593,0,34.70548699368743,
4,Wt average mileage of tanker,KMPL,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,0,3.5,
,,,,,,,,,,,,,,,,
F),Gypsum receipt by road,,,,,,,,,,,,,,,
1,Qty received by road,MT,3820,312,1364,1047,2237,1704,1813,4163,635,3671.36,2975.76,0,23742.120000000003,
2,Wt average received distance (one way),km,461,293,419,403,445,437,472,466,464,464,464,0,453.22842610516665,
3,Wt average lorry loading (MT / lorry),MT/lorry,36,39,36,39,37,35,34,33,37,39.06,38.65,0,36.34748900266698,
4,Wt average mileage of lorry,KMPL,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,0,3.3,
,,,,,,,,,,,,,,,,
G),Gypsum receipt by Rail,,,,,,,,,,,,,,,
1,Qty received by Rail,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,Wt average received distance (one way),km,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,Wt average rake loading (MT / rake),MT / rake,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,
H),Slag receipt by road,,,,,,,,,,,,,,,
a,Qty received by road,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,
b,Wt average received distance (one way),km,0,0,0,0,0,0,0,0,0,0,0,0,0,
c,Wt average lorry loading (MT / lorry),MT/lorry,0,0,0,0,0,0,0,0,0,0,0,0,0,
d,Wt average mileage of lorry,KMPL,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,
I),Slag receipt by Rail,,,,,,,,,,,,,,,
a,Qty received by Rail,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,
b,Wt average received distance (one way),km,0,0,0,0,0,0,0,0,0,0,0,0,0,
c,Wt average rake loading (MT / rake),MT / rake,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,
J),Other raw material #1 (Morrum) receipt by road (please specify) ,,,,,,,,,,,,,,,
a,Qty received by road,MT,44611,46493,46119,24981,24433,14911,25961,30757,59244,51201,30322.07,0,399033.07,
b,Wt average received distance (one way),km,305.26,293.62,297.67,290.86,299.04,276.87,257.09,246.89,286.87,280.72,264.9898,0,284.11108203359186,
c,Wt average lorry loading (MT / lorry),MT/lorry,31.62,30.95,30.64,28.88,27.58,36.55,30.65,30.15,31.08,31.03,28.36489,0,30.61434414476549,
d,Wt average mileage of lorry,KMPL,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,0,3.2999999999999994,
,,,,,,,,,,,,,,,,
K),Other raw material #1 (Morrum) receipt by rail (please specify) ,,,,,,,,,,,,,,,
a,Qty received by Rail,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,
b,Wt average received distance (one way),km,0,0,0,0,0,0,0,0,0,0,0,0,0,
c,Wt average rake loading (MT / rake),MT / No,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,
L),Other raw material #2 (Red Ocher) receipt by road,,,,,,,,,,,,,,,
1,Qty received by road,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,Wt average received distance (one way),km,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,Wt average lorry loading (MT / lorry),MT/lorry,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,Wt average mileage of lorry,KMPL,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,
M),Other raw material #2 (Red Ocher) receipt by  rail,,,,,,,,,,,,,,,
1,Qty received by Rail,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,Wt average received distance (one way),km,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,Wt average rake loading (MT / rake),MT / No,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,
N),steel billet receipt by rail,,,,,,,,,,,,,,,
1,Qty received by rail,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,Wt average received distance (one way),km,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,Wt average rake loading (MT / rake),MT/Rake,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,
O),steel billet receipt by road,,,,,,,,,,,,,,,
1,Qty received by road,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,Wt average received distance (one way),km,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,Wt average lorry loading (MT / lorry),MT/lorry,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,Wt average mileage of lorry,KMPL,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
EMPLOYEE COMMUTING,,,,,,,,,,,,,,,,
S.No,Parameter,Units,April,May,June,July,August,September,October,November,December,January,February,March,YOD,2023-24
A),SCOOTER,,,,,,,,,,,,,,,
1,Total number of employees,Number,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,Total distance travelled (two way) in a month,KM,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,
A),MOTORCYCLE,,,,,,,,,,,,,,,
1,Total number of employees,Number,722,707,701,696,694,696,692,683,673,668,669,0,7601,
2,Total distance travelled (two way) in a month,KM,107687.4,115631.4,113412,116785.4,99867.4,106075.4,111537.4,111338.4,110312.2,111157.4,101451,0,1205255.4,
,,,,,,,,,,,,,,,,
B),CAR - PETROL,,,,,,,,,,,,,,,
1,Total number of employees,Number,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,Total distance travelled (two way) in a month,KM,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,
C),CAR -DIESEL,,,,,,,,,,,,,,,
1,Total number of employees,Number,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,Total distance travelled (two way),KM,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,
D),PUBLIC TRANSPORT -BUS,,,,,,,,,,,,,,,
1,Total number of employees,Number,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,Total distance travelled (two way) in a month,KM,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,
E),WALK/BICYCLE,,,,,,,,,,,,,,,
1,Total number of employees,Number,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,
EMISSION SUMMARY,,,,,,,,,,,,,,,,
S.No,Parameter,Unit,April,May,June,July,August,September ,October ,November ,December ,January ,February ,March ,YOD,2023-24
1,Scope 1,TCO2,141461.62767532215,160349.08872009657,148511.03154463385,92689.73731522197,59983.74584293658,122599.87309730347,139257.71372229067,150742.88518381523,121792.53505750585,159462.9413353655,144829.22295964227,0,1441673.8124704326,
2,Raw meal Calcination process,TCO2,83541.57256017145,97465.99099267581,89435.33018519063,55883.552132436926,35903.943739808885,74229.60218154328,83595.83146559368,90393.18517762831,71759.83557359884,95516.29193698721,85970.60580023914,0,863689.1517621725,0
3,Gross Fuel emission (blast furnace),TCO2,45621.67884620956,52314.8379250113,47482.404570672,29503.401143021045,19064.0736800157,39141.4073732978,44264.950530444185,48076.25907747122,38349.37630380781,50704.281159038284,46512.71007072136,0,461035.38067971036,
4,Gross Fuel Emission (Steel Plant Power Generation),TCO2,12034.052094981118,10251.00710866944,11255.2521971712,7065.999181824001,4857.599096832,8954.3544359424,11108.1204246528,12005.664307015682,11402.9945592192,12915.222746880001,12059.53607314176,0,113909.8022263296,
6,Gross Fuel Emission steel mill (Steel Mill),TCO2,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,Internal transport (owned vehicle),TCO2,248.05601395999997,276.91723374000003,307.7452916,229.99045794,154.10030627999998,270.37584652,284.5648016,263.1854017,247.40102088,300.15489246000004,267.91901554,0,2850.4102822199998,
8,Other Sources,TCO2,16.268159999999998,40.33546,30.2993,6.7943999999999996,4.029019999999999,4.13326,4.2465,4.59122,32.9276,26.9906,18.452,0,189.06752000000003,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
blast furnace,,,,,,,,,,,,,,,,
1,Gross CO2 fuel emission including AF and Biomass,TCO2,45621.67884620956,52314.8379250113,47482.404570672,29503.401143021045,19064.0736800157,39141.4073732978,44264.950530444185,48076.25907747122,38349.37630380781,50704.281159038284,46512.71007072136,0,461035.38067971036,
2,CO2 Emissions from Alternate fuels & bio mass,TCO2,3395.003124664,4623.941558304,4590.43999416,3013.195974448,2003.7345518944,2861.9674282880005,4586.959645891201,4789.770765584075,4196.084515327015,4423.931312640001,2810.1759857181487,0,41295.204856918834,
3,Net CO2 fuel emission excluding Alternate fuel,TCO2,43330.257603145554,49840.1582559873,45033.096786432,27821.786724493046,18007.4762289213,37269.450703009796,41347.65692039298,45438.53281220715,36251.7938081608,48389.408851198285,44809.69869799986,0,437539.3173919482,
4,Net CO2 Emissions excluding Alternate fuel and Biomass,TCO2,42226.67572154555,47690.8963667073,42891.964576512,26490.205168573044,17060.3391281213,36279.4399450098,39677.990884552986,43286.48831188715,34153.2917884808,46280.34984639828,43702.53408500321,0,419740.1758227915,
5,CO2 Emissions from only biomass,TCO2,1103.5818816,2149.26188928,2141.13220992,1331.58155592,947.1371008000001,990.0107580000001,1669.6660358400002,2152.04450032,2098.50201968,2109.0590048000004,1107.1646129966505,0,17799.141569156654,
6,Net CO2 Emissions excluding biomass,TCO2,44518.096964609555,50165.5760357313,45341.272360752,28171.819587101047,18116.9365792157,38151.3966152978,42595.28449460419,45924.21457715122,36250.87428412781,48595.22215423828,45405.54545772471,0,443236.2391105537,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Steel Plant Power Generation,,,,,,,,,,,,,,,,
1,Gross CO2 fuel emission including AF and Biomass,TCO2,12034.052094981118,10251.00710866944,11255.2521971712,7065.999181824001,4857.599096832,8954.3544359424,11108.1204246528,12005.664307015682,11402.9945592192,12915.222746880001,12059.53607314176,0,113909.8022263296,
2,CO2 Emissions from Alternate fuels & bio mass,TCO2,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,Net CO2 fuel emission excluding Alternate fuel,TCO2,12034.052094981118,10251.00710866944,11255.2521971712,7065.999181824001,4857.599096832,8954.3544359424,11108.1204246528,12005.664307015682,11402.9945592192,12915.222746880001,12059.53607314176,0,113909.8022263296,
4,Net CO2 Emissions excluding Alternate fuel and Biomass,TCO2,12034.052094981118,10251.00710866944,11255.2521971712,7065.999181824001,4857.599096832,8954.3544359424,11108.1204246528,12005.664307015682,11402.9945592192,12915.222746880001,12059.53607314176,0,113909.8022263296,
5,CO2 Emissions from only biomass,TCO2,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,Net CO2 Emissions excluding biomass,TCO2,12034.052094981118,10251.00710866944,11255.2521971712,7065.999181824001,4857.599096832,8954.3544359424,11108.1204246528,12005.664307015682,11402.9945592192,12915.222746880001,12059.53607314176,0,113909.8022263296,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
steel Mill (Steel Mill),,,,,,,,,,,,,,,,
1,Gross CO2 fuel emission including AF and Biomass,TCO2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,CO2 Emissions from Alternate fuels & bio mass,TCO2,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,Net CO2 fuel emission excluding Alternate fuel,TCO2,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,Net CO2 Emissions excluding Alternate fuel and Biomass,TCO2,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,CO2 Emissions from only biomass,TCO2,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,Net CO2 Emissions excluding biomass,TCO2,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Consolidated Emission,,,,,,,,,,,,,,,,
S.No,Parameter,Unit,April,May,June,July,August,September ,October ,November ,December ,January ,February ,March ,YOD,2023-24
1,Gross CO2 Emissions,T CO2,141461.62767532215,160349.08872009657,148511.03154463385,92689.73731522197,59983.74584293658,122599.87309730347,139257.71372229067,150742.88518381523,121792.53505750585,159462.9413353655,144829.22295964227,0,1441673.8124704326,
2,CO2 Emissions from Alternative fuels & biomass,T CO2,3395.003124664,4623.941558304,4590.43999416,3013.195974448,2003.7345518944,2861.9674282880005,4586.959645891201,4789.770765584075,4196.084515327015,4423.931312640001,2810.1759857181487,0,41295.204856918834,
3,Net CO2 Emissions excluding AF and Biomass,T CO2,138066.62455065813,155725.14716179256,143920.59155047385,89676.54134077397,57980.01129104218,119737.90566901547,134670.75407639946,145953.11441823115,117596.45054217883,155039.0100227255,142019.04697392412,0,1400378.6076135137,
4,CO2 Emissions from only biomass,T CO2,1103.5818816,2149.26188928,2141.13220992,1331.58155592,947.1371008000001,990.0107580000001,1669.6660358400002,2152.04450032,2098.50201968,2109.0590048000004,1107.1646129966505,0,17799.141569156654,
5,Net CO2 Emissions excluding biomass,T CO2,140358.04579372215,158199.82683081657,146369.89933471385,91358.15575930197,59036.60874213658,121609.86233930346,137588.04768645068,148590.84068349522,119694.03303782585,157353.8823305655,143722.05834664562,0,1423874.670901276,
6,Gross CO2 Emission from raw materials (Calcination) ,T CO2,83541.57256017145,97465.99099267581,89435.33018519063,55883.552132436926,35903.943739808885,74229.60218154328,83595.83146559368,90393.18517762831,71759.83557359884,95516.29193698721,85970.60580023914,0,863689.1517621725,
7,Gross CO2 fuel emission including AF and Biomass (blast furnace),T CO2,45621.67884620956,52314.8379250113,47482.404570672,29503.401143021045,19064.0736800157,39141.4073732978,44264.950530444185,48076.25907747122,38349.37630380781,50704.281159038284,46512.71007072136,0,461035.38067971036,
8,Net CO2 fuel emission excluding  AF and biomass (blast furnace),T CO2,42226.67572154555,47690.8963667073,42891.964576512,26490.205168573044,17060.3391281213,36279.4399450098,39677.990884552986,43286.48831188715,34153.2917884808,46280.34984639828,43702.53408500321,0,419740.1758227915,
9,Gross CO2 fuel emission including AF and Biomass (Steel Mill),T CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,Net CO2 fuel emission excluding  AF and biomass (Steel Mill),T CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,Gross CO2 emission from power generation (Steel Plant Power Generation) / steel-based,T CO2,12034.052094981118,10251.00710866944,11255.2521971712,7065.999181824001,4857.599096832,8954.3544359424,11108.1204246528,12005.664307015682,11402.9945592192,12915.222746880001,12059.53607314176,0,113909.8022263296,
12,Gross CO2 emission from internal transport and equipment,T CO2,248.05601395999997,276.91723374000003,307.7452916,229.99045794,154.10030627999998,270.37584652,284.5648016,263.1854017,247.40102088,300.15489246000004,267.91901554,0,2850.4102822199998,
13,Gross CO2 emission from other source,T CO2,16.268159999999998,40.33546,30.2993,6.7943999999999996,4.029019999999999,4.13326,4.2465,4.59122,32.9276,26.9906,18.452,0,189.06752000000003,
14,Scope 2 Absolute CO2 emission (purchased energy) ,T CO2,904.82352,1281.4968000000001,656.42164,1311.9769199999998,2084.89176,898.27212,710.06436,736.5778399999999,796.60012,1043.7132000000001,1604.4593399999999,0,12029.29762,
15,"Scope 3 Absolute CO2 emission (transportation of raw material receipts & dispatch of steel and steel billet , employee commute)",T CO2,692.5819872689931,631.868206287735,672.3896713875121,501.56757439806984,527.6165670895105,367.7621914732261,500.26363500917836,538.8467589017815,774.7522512394405,781.5586244292555,718.384831071813,0,6699.684543983244,
16,Specific CO2 emission from rawmaterial ,kg CO2/t steel-based,440.32980661574095,461.93945293292103,446.017006708511,429.75116414894933,397.3389375926438,457.83154682602105,450.71698557522484,454.4449229427945,431.00035780798845,448.6881840716426,442.2060551518629,0,444.7560668806654,
17,Specific CO2  fuel emission including AF and Biomass (blast furnace),kg CO2/t steel-based,240.462136493396,247.94584618926362,236.79635233728305,226.88466469559467,210.97678954433547,241.41542667623372,238.65980779112962,241.69976761972168,230.3321179115883,238.18357451434045,239.24691286447592,0,237.40981600334015,
19,Specific CO2  fuel emission including AF and Biomass (Steel Mill),kg CO2/t steel-based,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,Specific CO2 emission from power generation(Steel Plant Power Generation),kg CO2/t steel-based,63.42892130705557,48.58458388984204,56.130322148270494,54.33837432287735,53.75769520957051,55.22845093807183,59.89076806140409,60.357572090833905,68.48809916886412,60.66931330417749,62.03050245169696,0,58.657765370760664,
22,Specific CO2 emission from Internal transportation ,kg CO2/t steel-based,1.3074503305310317,1.3124474922864742,1.5347361440255336,1.7686539826357113,1.7053851360653378,1.667617613440817,1.534265373396667,1.323144763183164,1.4859277152604267,1.4099788727868887,1.378092079953501,0,1.4678165906447111,
23,Specific CO2 emission from other sources ,kg CO2/t steel-based,0.08574600079061799,0.19116965965695543,0.15110363056054257,0.05224974430354437,0.044588041301003745,0.0254930211616389,0.022895515789360176,0.02308201237751937,0.19776811454929846,0.12678845729264043,0.09491134852093225,0,0.09736017454719227,
24,Specific CO2 emission from rawmaterial ,kg CO2/t steel billet,511.7338382388666,512.5526719500406,512.1975716603802,513.8575683653502,512.605918446202,516.290051688703,515.0507773316679,515.3868553764963,516.3283871435581,515.3821645433694,516.3926995563459,0,514.3820648093645,
25,Specific CO2  fuel emission including AF and Biomass (blast furnace),kg CO2/t steel billet,279.45555856105625,275.1124744949531,271.932493203017,271.28815888316683,272.18060135369774,272.2407050829268,272.7252876076312,274.11216825155066,275.93251094615675,273.5876953075216,279.38414174853506,0,274.5760214544208,
27,Specific CO2  fuel emission including AF and Biomass (Steel Mill),kg CO2/t steel billet,0,0,0,0,0,0,0,0,0,0,0,0,0,
29,Specific CO2 emission from power generation(Steel Plant Power Generation),kg CO2/t steel billet,73.71457681977016,53.90784036784906,64.45901001180452,64.97291276400652,69.35266121515663,62.28032993178508,68.43937023063103,68.45163782800336,82.0471471583828,69.6873310287,72.43704205919981,0,67.84056410996824,
30,Specific CO2 emission from Internal transportation ,kg CO2/t steel billet,1.5194669220591477,1.4562481396522895,1.7624622251748172,2.1147964464428566,2.200112879129665,1.8805484021561465,1.7532611339075574,1.5005810039398138,1.7801067835171713,1.6195611768133775,1.6092875280959618,0,1.6976014154290353,
31,Specific CO2 emission from other sources ,kg CO2/t steel billet,0.09965060152402419,0.2121155039493474,0.1735245774893907,0.062475517916747124,0.057522914822535035,0.02874811337158755,0.026163542937414512,0.026177354338071373,0.23692159359912504,0.14563456734167518,0.110834139221422,0,0.11260178633431027,
32,Gross CO2 emission intensity per Ton of steel billet - scope 2,kg CO2/t steel billet,5.542495773405532,6.739115893099423,3.759337269702367,12.063822791095417,29.766308215070957,6.2477629629629625,4.3748497282910055,4.199680937801117,5.731719587569524,5.631616944817652,9.637376428824563,0,7.164215198671178,
33,Gross CO2 emission intensity per Ton of steel billet - scope 3,kg CO2/t steel billet,4.242410428472503,3.322858918834522,3.850786441790678,4.611988399382728,7.532859813961773,2.5579008274959216,3.08222514884957,3.0722950635546216,5.574519187798623,4.217096030503561,4.315064187165134,0,3.9900901409659477,
34,Total gross CO2 emission intensity per ton of steel billet,kg CO2/t steel billet,876.3079973451541,853.3033252683784,858.1351853893588,868.9717231673612,893.6959848380413,861.5260470094014,865.4519347239157,866.7493958156839,887.6313124005821,870.2710995990672,883.8864456473879,0,869.763158915154,
32,Emission Intensity -Scope 1 ,kg CO2/t steel-based,745.6140607475143,759.97350016397,740.6295209686506,712.7951068943606,663.8233955239162,756.1685350749291,750.8247223169446,757.8484894289106,731.5042707182506,749.07783922024,744.9564738965103,0,742.3888250199582,
33,Emission Intensity -Scope 2 ,kg CO2/t steel-based,4.769131743312689,6.073646045129459,3.273596848194694,10.089258595630474,23.072915970385456,5.540341078003861,3.8283974486852532,3.703089553514421,4.784500048049202,4.902847157305325,8.25283977923287,0,6.194477591726619,
34,Emission Intensity -Scope 3 ,kg CO2/t steel-based,3.6504519028540945,2.994735400168418,3.353229959044046,3.857114316679636,5.8389854814522915,2.268274758829024,2.697231591709728,2.7090114519794555,4.653278464584377,3.6713749333154304,3.6951481180364123,0,3.4499974221555076,
35, Emission Intensity ,kg CO2/t steel-based,754.033644393681,769.0418816092679,747.2563477758893,726.7414798066707,692.735296975754,763.977150911762,757.3503513573396,764.2605904344045,740.9420492308841,757.6520613108607,756.9044617937795,0,752.0333000338403,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
kindly add any additional resources to the appropriate row:,,,,,,,,,,,,,,,,
RESOURCES,,,,,,,,,,,,,,,,
S.No,Parameter,Unit,April,May,June,July,August,September ,October ,November ,December ,January ,February ,March ,YOD,2023-24
A),ARM upto steel billet production ,,,,,,,,,,,,,,,
1,Chrome Sludge,Tons,1676.66,1813.28,525.9,529.72,130,537.6,1473.31,1633.3,1716.96,32,2205.69,0,12274.42,
2,Bed Ash,Tons,109.34,319.72,193.1,103.28,35.64,172.78,274.22,403.62,274.6,158.14,638.31,0,2682.7499999999995,
3,Iron Sludge,Tons,0,0,63,32,0,0,49,0,186,51,0,0,381,
4,Red mud,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,Additional (please specify),Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,Additional (please specify),Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,ARM upto steel billet production ,Tons,1786,2133,782,665,165.64,710.38,1796.53,2036.92,2177.56,241.14,2844,0,15338.17,
,,,,,,,,,,,,,,,,
8,Chrome Sludge,% of Raw meal prodution,0.6762498235424608,0.6378724452105393,0.195146387621062,0.30872162485065713,0.1248259638004705,0.2404938713429364,0.6003096669043496,0.6161884820704355,0.8134359824706858,0.011187050988480834,0.8859438073624807,0,0.4799307146711293,
